trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag2,2,5,7,0.1,0.02,0.2,main,,,,,0,106,106,106,,,,,,,callbell.jpg,waterfall.jpg,flag.jpg,christmastree.jpg,lip.jpg,bluecheese.jpg,dalmatian.jpg,sausage.jpg,pirateflag.jpg,spear02.jpg,sandcastle.jpg,tarantula.jpg,xylophone.jpg,dandelion.jpg,statue.jpg,windshieldwiper02.jpg,dragonfly01.jpg,,,,,,,0,0,9,,,,,.\resources\dalmatian.jpg,,,1,,,,,,,,,1,,,,,,,,,960.7773167800057,None,None,960.7773167800057,None,,,,,,,955.3110056000005,958.0612589000084,955.3110056000005,958.0612589000084,957.7946010000014,None,0.13092650000180583,0.2475657000031788,0.3642551000084495,0.48085700000228826,0.6142506000032881,0.7308637000096496,0.8475117000052705,0.9641777000069851,1.0808505000022706,1.2141658000036841,,,,,958.2941370000044,None,958.2941370000044,None,959.5274239999999,None,959.5274239999999,None,right,0.8120905000105267,959.5274239999999,None,960.3773404000094,None,960.3773404000094,None,right,0.37014180001278874,960.3773404000094,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag1,1,3,4,0.1,0.02,0.2,main,,,,,0,107,107,107,,,,,,,bluecheese.jpg,flag.jpg,hammerheadshark.jpg,christmastree.jpg,volleyball.jpg,ceilingfan01.jpg,steeringwheel.jpg,callbell.jpg,skateboard.jpg,sandcastle.jpg,toad.jpg,porcupine.jpg,pirateflag.jpg,dalmatian.jpg,windshieldwiper02.jpg,hulahoop.jpg,jellybean.jpg,,,,,,,0,0,6,,,,,.\resources\christmastree.jpg,,,1,,,,,,,,,1,,,,,,,,,965.4102924800114,None,None,965.4102924800114,None,,,,,,,960.7939793000114,963.5442162000109,960.7939793000114,963.5442162000109,963.2775710999995,None,0.13096650000079535,0.24760539999988396,0.3642805999988923,0.4805620999977691,0.6138319000019692,0.7304980000044452,0.8471597000025213,,,,,,,,963.7771101000108,None,963.7771101000108,None,964.6437236000056,None,964.6437236000056,None,right,0.4556970999983605,964.6437236000056,None,965.1436891000048,None,965.1436891000048,None,right,0.2517041999963112,965.1436891000048,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag3,3,4,7,0.1,0.02,0.2,main,,,,,0,108,108,108,,,,,,,dragonfly01.jpg,hulahoop.jpg,horseshoe.jpg,dalmatian.jpg,pirateflag.jpg,lip.jpg,volleyball.jpg,porcupine.jpg,sausage.jpg,sandcastle.jpg,toad.jpg,christmastree.jpg,callbell.jpg,spear02.jpg,xylophone.jpg,ceilingfan01.jpg,football.jpg,,,,,,,0,0,9,,,,,.\resources\volleyball.jpg,,,1,,,,,,,,,1,,,,,,,,,970.3600152800078,None,None,970.3600152800078,None,,,,,,,965.4269751000102,968.1768116000021,965.4269751000102,968.1768116000021,967.9102074000111,None,0.131342599997879,0.24807020000298508,0.3646852000092622,0.4813609999982873,0.6146487000078196,0.7313039000000572,0.8479661000019405,0.9646187000034843,1.0812807000038447,1.2146101999969687,,,,,968.4101623000024,None,968.4101623000024,None,969.6434046000068,None,969.6434046000068,None,right,0.368106900001294,969.6434046000068,None,970.0433565999992,None,970.0433565999992,None,right,0.2960473999992246,970.0433565999992,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,3,8,0.1,0.02,0.2,main,,,,,0,109,109,109,,,,,,,sandcastle.jpg,waterfall.jpg,christmastree.jpg,horseshoe.jpg,porcupine.jpg,volleyball.jpg,lip.jpg,bluecheese.jpg,windshieldwiper02.jpg,tire.jpg,ceilingfan01.jpg,callbell.jpg,football.jpg,steeringwheel.jpg,sausage.jpg,dalmatian.jpg,hammerheadshark.jpg,,,,,,,0,0,10,,,,,.\resources\bluecheese.jpg,,,1,,,,,,,,,1,,,,,,,,,975.4263566800088,None,None,975.4263566800088,None,,,,,,,970.3766704000009,973.1264878000075,970.3766704000009,973.1264878000075,972.859835100011,None,0.13121680000040215,0.24793709999357816,0.36460539999825414,0.4812259000027552,0.6145230999973137,0.7311858999892138,0.8479098999960115,0.9645698999956949,1.0811572999955388,1.2145442999899387,1.3311411999893608,,,,973.3598066999984,None,973.3598066999984,None,974.7097433000017,None,974.7097433000017,None,right,0.42174160000286065,974.7097433000017,None,975.176406700004,None,975.176406700004,None,right,0.22697319999861065,975.176406700004,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag4,4,3,7,0.1,0.02,0.2,main,,,,,0,110,110,110,,,,,,,skateboard.jpg,steeringwheel.jpg,windshieldwiper02.jpg,volleyball.jpg,spear02.jpg,waterfall.jpg,dalmatian.jpg,dragonfly01.jpg,tarantula.jpg,sandcastle.jpg,tire.jpg,statue.jpg,football.jpg,sausage.jpg,pirateflag.jpg,flag.jpg,xylophone.jpg,,,,,,,0,0,9,,,,,.\resources\dalmatian.jpg,,,1,,,,,,,,,1,,,,,,,,,980.3427058800022,None,None,980.3427058800022,None,,,,,,,975.4430205000099,978.1928975000046,975.4430205000099,978.1928975000046,977.9262493999995,None,0.13118570001097396,0.2478006000019377,0.36448840000957716,0.48118970000359695,0.6144659999990836,0.7311260999995284,0.8477977000002284,0.9645213000039803,1.08114390000992,1.214431100001093,,,,,978.4261938999989,None,978.4261938999989,None,979.6594603999984,None,979.6594603999984,None,right,0.3519137000112096,979.6594603999984,None,980.0594245000102,None,980.0594245000102,None,right,0.2559717999974964,980.0594245000102,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag7,7,3,10,0.1,0.02,0.2,main,,,,,0,111,111,111,,,,,,,dalmatian.jpg,volleyball.jpg,windshieldwiper02.jpg,lip.jpg,dragonfly01.jpg,bluecheese.jpg,christmastree.jpg,callbell.jpg,waterfall.jpg,football.jpg,jellybean.jpg,toad.jpg,hammerheadshark.jpg,tire.jpg,pirateflag.jpg,steeringwheel.jpg,skateboard.jpg,,,,,,,0,0,12,,,,,.\resources\football.jpg,,,1,,,,,,,,,1,,,,,,,,,985.575653280002,None,None,985.575653280002,None,,,,,,,980.3593865000003,983.1091860000015,980.3593865000003,983.1091860000015,982.8425003000011,None,0.13107019999006297,0.24772359999769833,0.36438069998985156,0.4810985999938566,0.6144413000001805,0.7310886999912327,0.847687000001315,0.96433829999296,1.0810208999901079,1.2143441999942297,1.3309832999948412,1.4476617999898735,1.564356399991084,,983.3425123000052,None,983.3425123000052,None,984.9257244000037,None,984.9257244000037,None,right,0.3336795999930473,984.9257244000037,None,985.2923439000006,None,985.2923439000006,None,right,0.2551660000026459,985.2923439000006,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,4,10,0.1,0.02,0.2,main,,,,,0,112,112,112,,,,,,,christmastree.jpg,xylophone.jpg,spear02.jpg,flag.jpg,pirateflag.jpg,safe.jpg,hammerheadshark.jpg,bluecheese.jpg,skateboard.jpg,lip.jpg,tarantula.jpg,ceilingfan01.jpg,volleyball.jpg,dalmatian.jpg,porcupine.jpg,sandcastle.jpg,dragonfly01.jpg,,,,,,,0,0,12,,,,,.\resources\lip.jpg,,,1,,,,,,,,,1,,,,,,,,,990.8253471799995,None,None,990.8253471799995,None,,,,,,,985.5923443000065,988.3425947000069,985.5923443000065,988.3425947000069,988.0755048999999,None,0.1315312999940943,0.24815829998988193,0.364873999991687,0.48153749998891726,0.6143621999945026,0.7310159999906318,0.8476560999988578,0.9643557999952463,1.0810297999996692,1.2143343999923673,1.3310291999951005,1.4476165999949444,1.564286799999536,,988.5754703999992,None,988.5754703999992,None,990.1609071999992,None,990.1609071999992,None,right,0.33847570000216365,990.1609071999992,None,990.542037200008,None,990.542037200008,None,right,0.2534127999970224,990.542037200008,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,5,11,0.1,0.02,0.2,main,,,,,0,113,113,113,,,,,,,flag.jpg,dragonfly01.jpg,spear02.jpg,xylophone.jpg,toad.jpg,statue.jpg,dandelion.jpg,callbell.jpg,safe.jpg,sausage.jpg,porcupine.jpg,hulahoop.jpg,waterfall.jpg,sandcastle.jpg,dalmatian.jpg,football.jpg,windshieldwiper02.jpg,,,,,,,0,0,13,,,,,.\resources\porcupine.jpg,,,1,,,,,,,,,1,,,,,,,,,996.2249691800113,None,None,996.2249691800113,None,,,,,,,990.8419966000074,993.5922427000041,990.8419966000074,993.5922427000041,993.325599200005,None,0.1306964999967022,0.24730669999553356,0.3639606999931857,0.4806191999959992,0.6139537999988534,0.7306184000044595,0.8472899999906076,0.9639375999977347,1.080632199998945,1.2139471999980742,1.330623599991668,1.447234599996591,1.5638913000002503,1.680567899995367,993.8251346000034,None,993.8251346000034,None,995.5250233000115,None,995.5250233000115,None,right,0.39047699999355245,995.5250233000115,None,995.9583254000026,None,995.9583254000026,None,right,0.24505979999958072,995.9583254000026,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag2,2,5,7,0.1,0.02,0.2,main,,,,,0,114,114,114,,,,,,,dandelion.jpg,dragonfly01.jpg,tire.jpg,sandcastle.jpg,dalmatian.jpg,pirateflag.jpg,safe.jpg,tarantula.jpg,waterfall.jpg,bluecheese.jpg,porcupine.jpg,spear02.jpg,hammerheadshark.jpg,callbell.jpg,windshieldwiper02.jpg,christmastree.jpg,steeringwheel.jpg,,,,,,,0,0,9,,,,,.\resources\safe.jpg,,,1,,,,,,,,,1,,,,,,,,,1001.2746202800059,None,None,1001.2746202800059,None,,,,,,,996.2416699000023,998.9919331000128,996.2416699000023,998.9919331000128,998.7252556000021,None,0.13115580000157934,0.24786200000380632,0.3645192000112729,0.4811857000022428,0.6144708000065293,0.7312112000072375,0.8478366000053938,0.9644995999988168,1.081154700004845,1.2144693000009283,,,,,999.2247715999983,None,999.2247715999983,None,1000.4580654000019,None,1000.4580654000019,None,right,0.43332640000153333,1000.4580654000019,None,1000.9247025000077,None,1000.9247025000077,None,right,0.3266183999949135,1000.9247025000077,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag1,1,5,6,0.1,0.02,0.2,main,,,,,0,115,115,115,,,,,,,porcupine.jpg,lip.jpg,jellybean.jpg,statue.jpg,windshieldwiper02.jpg,skateboard.jpg,football.jpg,bluecheese.jpg,tarantula.jpg,safe.jpg,hammerheadshark.jpg,sausage.jpg,sandcastle.jpg,xylophone.jpg,waterfall.jpg,volleyball.jpg,hulahoop.jpg,,,,,,,0,0,8,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,0,,,,,,,,,1008.6241720800041,None,None,1008.6241720800041,None,,,,,,,1001.2913508000056,1004.0411418000003,1001.2913508000056,1004.0411418000003,1003.7745204000094,None,0.13128370000049472,0.2479728000034811,0.3646259000088321,0.4812908000021707,0.6146386000036728,0.731250299999374,0.8478988999995636,0.9646751999971457,1.0813042000081623,,,,,,1004.2744426999998,None,1004.2744426999998,None,1005.3743855000066,None,1005.3743855000066,None,right,2.8049331000074744,1005.3743855000066,None,1008.2243670000025,None,1008.2243670000025,None,left,0.3709489000029862,1008.2243670000025,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,5,10,0.1,0.02,0.2,main,,,,,0,116,116,116,,,,,,,tire.jpg,horseshoe.jpg,ceilingfan01.jpg,safe.jpg,volleyball.jpg,dalmatian.jpg,sandcastle.jpg,jellybean.jpg,bluecheese.jpg,pirateflag.jpg,steeringwheel.jpg,xylophone.jpg,flag.jpg,dragonfly01.jpg,dandelion.jpg,waterfall.jpg,football.jpg,,,,,,,0,1,12,,,,,.\resources\pirateflag.jpg,,,1,,,,,,,,,1,,,,,,,,,1014.4737434999988,None,space,1014.4737434999988,None,,,,,,,1008.6408183000021,1011.3910803000035,1008.6408183000021,1011.3910803000035,1011.1239649000054,None,0.13085569998656865,0.2476058999891393,0.36418389999016654,0.4808442999928957,0.6137495000002673,0.7303912999923341,0.8470603999885498,0.9637105999863707,1.0803535999875749,1.2137049999873852,1.3303874999983236,1.44700629998988,1.5636999999987893,,1011.623969799999,None,1011.623969799999,None,1013.2073722000059,None,1013.2073722000059,None,right,0.9239367999980459,1013.2073722000059,None,1014.17380650001,None,1014.17380650001,None,left,0.26150830001279246,1014.17380650001,None,,522.6574295000028,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag4,4,4,8,0.1,0.02,0.2,main,,,,,0,117,117,117,,,,,,,dragonfly01.jpg,callbell.jpg,pirateflag.jpg,toad.jpg,hulahoop.jpg,tarantula.jpg,football.jpg,hammerheadshark.jpg,dalmatian.jpg,sausage.jpg,bluecheese.jpg,jellybean.jpg,windshieldwiper02.jpg,sandcastle.jpg,waterfall.jpg,xylophone.jpg,christmastree.jpg,,,,,,,0,0,10,,,,,.\resources\hammerheadshark.jpg,,,1,,,,,,,,,1,,,,,,,,,1542.3389756800038,None,None,1542.3389756800038,None,,,,,,,1537.1725877999997,1539.9228662000096,1537.1725877999997,1539.9228662000096,1539.639536200004,None,0.1312888000102248,0.24741870000434574,0.36448470001050737,0.4814028000109829,0.6144713000103366,0.7311619000101928,0.8474394000077154,0.9641305000113789,1.0808011000044644,1.2140780000045197,1.3307417000032729,,,,1540.1390857000079,None,1540.1390857000079,None,1541.4890451000101,None,1541.4890451000101,None,right,0.4419359000021359,1541.4890451000101,None,1541.9723177999986,None,1541.9723177999986,None,right,0.35072370000125375,1541.9723177999986,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag3,3,4,7,0.1,0.02,0.2,main,,,,,0,118,118,118,,,,,,,lip.jpg,horseshoe.jpg,waterfall.jpg,bluecheese.jpg,callbell.jpg,sandcastle.jpg,football.jpg,christmastree.jpg,tarantula.jpg,safe.jpg,hulahoop.jpg,spear02.jpg,pirateflag.jpg,steeringwheel.jpg,dragonfly01.jpg,volleyball.jpg,skateboard.jpg,,,,,,,1,1,9,,,,,.\resources\football.jpg,,,1,,,,,,,,,1,,,,,,,,,1547.8552557800008,None,None,1547.8552557800008,None,,,,,,,1542.3556310999993,1545.1054425000038,1542.3556310999993,1545.1054425000038,1544.8388320000086,None,0.13071250000211876,0.2473076000023866,0.36398259999987204,0.4806838000076823,0.6139475000090897,0.7306652999977814,0.8472770000080345,0.9639654000056908,1.080601800000295,1.2139909000106854,,,,,1545.338762600004,None,1545.338762600004,None,1546.5720412000082,None,1546.5720412000082,None,left,0.9109343000018271,1546.5720412000082,None,1547.5219747000083,None,1547.5219747000083,None,left,0.3050463999970816,1547.5219747000083,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag7,7,4,11,0.1,0.02,0.2,main,,,,,0,119,119,119,,,,,,,volleyball.jpg,tarantula.jpg,football.jpg,spear02.jpg,dragonfly01.jpg,ceilingfan01.jpg,xylophone.jpg,callbell.jpg,pirateflag.jpg,flag.jpg,sausage.jpg,sandcastle.jpg,steeringwheel.jpg,hulahoop.jpg,dandelion.jpg,jellybean.jpg,toad.jpg,,,,,,,0,0,13,,,,,.\resources\sausage.jpg,,,1,,,,,,,,,1,,,,,,,,,1553.3715771800066,None,None,1553.3715771800066,None,,,,,,,1547.8719433000078,1550.6217879000033,1547.8719433000078,1550.6217879000033,1550.3551139000047,None,0.13092529999266844,0.24758949999522883,0.3642543000023579,0.48089859999890905,0.6142262999928789,0.7308850999979768,0.8475449999968987,0.9641971999953967,1.0808562000020174,1.214174799999455,1.3308748999988893,1.4475017999939155,1.5641653999919072,1.6808208000002196,1550.8550991000084,None,1550.8550991000084,None,1552.5550307000085,None,1552.5550307000085,None,right,0.46404200000688434,1552.5550307000085,None,1553.0549419000017,None,1553.0549419000017,None,right,0.30002219999732915,1553.0549419000017,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,5,11,0.1,0.02,0.2,main,,,,,0,120,120,120,,,,,,,tarantula.jpg,xylophone.jpg,skateboard.jpg,porcupine.jpg,lip.jpg,hammerheadshark.jpg,volleyball.jpg,spear02.jpg,callbell.jpg,pirateflag.jpg,ceilingfan01.jpg,dalmatian.jpg,toad.jpg,sausage.jpg,dandelion.jpg,safe.jpg,bluecheese.jpg,,,,,,,1,0,13,,,,,.\resources\ceilingfan01.jpg,,,1,,,,,,,,,1,,,,,,,,,1560.0544681800106,None,None,1560.0544681800106,None,,,,,,,1553.3882397000125,1556.138440900002,1553.3882397000125,1556.138440900002,1555.8718004000111,None,0.13125100001343526,0.24792280000110622,0.36457020000671037,0.4812780000065686,0.6145817000069655,0.7312544000014896,0.8475336000119569,0.9641426000016509,1.0808509000053164,1.2141277000046102,1.3308102000009967,1.4474745000043185,1.5641317000117851,1.680771100000129,1556.3713530000095,None,1556.3713530000095,None,1558.0712360000034,None,1558.0712360000034,None,left,1.5797316999960458,1558.0712360000034,None,1559.6711256999988,None,1559.6711256999988,None,right,0.3637964999943506,1559.6711256999988,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag1,1,5,6,0.1,0.02,0.2,main,,,,,0,121,121,121,,,,,,,sausage.jpg,steeringwheel.jpg,football.jpg,skateboard.jpg,dalmatian.jpg,flag.jpg,lip.jpg,callbell.jpg,volleyball.jpg,safe.jpg,tarantula.jpg,tire.jpg,waterfall.jpg,jellybean.jpg,pirateflag.jpg,ceilingfan01.jpg,spear02.jpg,,,,,,,0,0,8,,,,,.\resources\flag.jpg,,,1,,,,,,,,,0,,,,,,,,,1566.3040169800092,None,None,1566.3040169800092,None,,,,,,,1560.0710835000064,1562.8212936000054,1560.0710835000064,1562.8212936000054,1562.5546941000066,None,0.13147459999890998,0.24812699999893084,0.3648282000067411,0.48147009999956936,0.61476360000961,0.7314213000063319,0.8483076999982586,0.9647476999962237,1.0813644000008935,,,,,,1563.054246300002,None,1563.054246300002,None,1564.1542622000125,None,1564.1542622000125,None,right,1.7767476000008173,1564.1542622000125,None,1565.9707121000101,None,1565.9707121000101,None,left,0.31224839999049436,1565.9707121000101,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,3,8,0.1,0.02,0.2,main,,,,,0,122,122,122,,,,,,,pirateflag.jpg,statue.jpg,steeringwheel.jpg,ceilingfan01.jpg,sausage.jpg,hammerheadshark.jpg,safe.jpg,tire.jpg,jellybean.jpg,xylophone.jpg,hulahoop.jpg,horseshoe.jpg,windshieldwiper02.jpg,porcupine.jpg,flag.jpg,sandcastle.jpg,skateboard.jpg,,,,,,,0,0,10,,,,,.\resources\tire.jpg,,,1,,,,,,,,,1,,,,,,,,,1571.570348380004,None,None,1571.570348380004,None,,,,,,,1566.3207264000084,1569.0709333999985,1566.3207264000084,1569.0709333999985,1568.8042649000126,None,0.1314081000018632,0.24807509999664035,0.36475229999632575,0.4813568999961717,0.6146854999969946,0.7313262000097893,0.8479831000004197,0.9642400000011548,1.0808952000079444,1.2143435000034515,1.3309144000086235,,,,1569.3038378000056,None,1569.3038378000056,None,1570.6537405000126,None,1570.6537405000126,None,right,0.5493051000084961,1570.6537405000126,None,1571.2370605000033,None,1571.2370605000033,None,right,0.3178584999986924,1571.2370605000033,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag3,3,4,7,0.1,0.02,0.2,main,,,,,0,123,123,123,,,,,,,porcupine.jpg,tire.jpg,flag.jpg,windshieldwiper02.jpg,lip.jpg,bluecheese.jpg,spear02.jpg,hammerheadshark.jpg,horseshoe.jpg,christmastree.jpg,xylophone.jpg,ceilingfan01.jpg,waterfall.jpg,sandcastle.jpg,football.jpg,callbell.jpg,pirateflag.jpg,,,,,,,1,0,9,,,,,.\resources\spear02.jpg,,,1,,,,,,,,,1,,,,,,,,,1577.8032566800116,None,None,1577.8032566800116,None,,,,,,,1571.5870279000083,1574.3372393000027,1571.5870279000083,1574.3372393000027,1574.0701768,None,0.13178029999835417,0.24845949999871664,0.3651213999983156,0.48178200000256766,0.6146943000057945,0.7313272000028519,0.8480195000011008,0.9646446999977343,1.0813206000020728,1.2146285000053467,,,,,1574.5701497000118,None,1574.5701497000118,None,1575.803409500004,None,1575.803409500004,None,left,1.663620000006631,1575.803409500004,None,1577.4865881000005,None,1577.4865881000005,None,right,0.2924192999926163,1577.4865881000005,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag2,2,5,7,0.1,0.02,0.2,main,,,,,0,124,124,124,,,,,,,dandelion.jpg,waterfall.jpg,toad.jpg,hulahoop.jpg,pirateflag.jpg,flag.jpg,lip.jpg,hammerheadshark.jpg,dalmatian.jpg,statue.jpg,sausage.jpg,football.jpg,windshieldwiper02.jpg,xylophone.jpg,jellybean.jpg,spear02.jpg,steeringwheel.jpg,,,,,,,0,1,9,,,,,.\resources\lip.jpg,,,1,,,,,,,,,1,,,,,,,,,1583.2529122800056,None,None,1583.2529122800056,None,,,,,,,1577.8199434999988,1580.5701512000087,1577.8199434999988,1580.5701512000087,1580.3035379000066,None,0.13122860000294168,0.24794800000381656,0.36415710000437684,0.48078610000084154,0.614124300002004,0.7308033000008436,0.8474617000028957,0.9641236000024946,1.0807780000031926,1.214105799997924,,,,,1580.8030912000104,None,1580.8030912000104,None,1582.0363324000064,None,1582.0363324000064,None,right,0.8706894000060856,1582.0363324000064,None,1582.9362607000076,None,1582.9362607000076,None,left,0.2906518999952823,1582.9362607000076,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag4,4,3,7,0.1,0.02,0.2,main,,,,,0,125,125,125,,,,,,,pirateflag.jpg,horseshoe.jpg,hulahoop.jpg,spear02.jpg,dandelion.jpg,flag.jpg,football.jpg,dragonfly01.jpg,ceilingfan01.jpg,sausage.jpg,volleyball.jpg,tarantula.jpg,bluecheese.jpg,steeringwheel.jpg,christmastree.jpg,dalmatian.jpg,callbell.jpg,,,,,,,1,0,9,,,,,.\resources\football.jpg,,,1,,,,,,,,,1,,,,,,,,,1588.9192383800123,None,None,1588.9192383800123,None,,,,,,,1583.269576000006,1586.0198433000041,1583.269576000006,1586.0198433000041,1585.7531986000104,None,0.13107239999226294,0.24773229999118485,0.36443899999721907,0.48104379999858793,0.6143770999915432,0.7310736999934306,0.8477615000010701,0.9643743999913568,1.081061699995189,1.2143702000030316,,,,,1586.2527332000027,None,1586.2527332000027,None,1587.4859973999992,None,1587.4859973999992,None,left,1.1169292999984464,1587.4859973999992,None,1588.6359482000116,None,1588.6359482000116,None,right,0.26295390000450425,1588.6359482000116,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag7,7,5,12,0.1,0.02,0.2,main,,,,,0,126,126,126,,,,,,,toad.jpg,christmastree.jpg,tarantula.jpg,lip.jpg,sausage.jpg,skateboard.jpg,safe.jpg,tire.jpg,football.jpg,bluecheese.jpg,statue.jpg,spear02.jpg,steeringwheel.jpg,windshieldwiper02.jpg,dalmatian.jpg,dandelion.jpg,pirateflag.jpg,,,,,,,0,0,14,,,,,.\resources\spear02.jpg,,,1,,,,,,,,,1,,,,,,,,,1595.1854733800005,None,None,1595.1854733800005,None,,,,,,,1588.9358991000045,1591.686192699999,1588.9358991000045,1591.686192699999,1591.4195125000115,None,0.13049530000716913,0.2471912000037264,0.3638913000031607,0.48050200000579935,0.6138486999989254,0.7304781999991974,0.8471273000031943,0.9637483999977121,1.0804031000006944,1.2137284000054933,1.330447300002561,1.447111200002837,1.5637560000031954,1.6804025000019465,1591.9361821000057,None,1591.9361821000057,None,1593.7522726000025,None,1593.7522726000025,None,right,1.026637100003427,1593.7522726000025,None,1594.8188813000015,None,1594.8188813000015,None,right,0.3360949000052642,1594.8188813000015,None,1.8137721000093734,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,5,11,0.1,0.02,0.2,main,,,,,0,127,127,127,,,,,,,toad.jpg,bluecheese.jpg,ceilingfan01.jpg,tire.jpg,flag.jpg,spear02.jpg,volleyball.jpg,dandelion.jpg,pirateflag.jpg,safe.jpg,hammerheadshark.jpg,porcupine.jpg,christmastree.jpg,dragonfly01.jpg,jellybean.jpg,skateboard.jpg,windshieldwiper02.jpg,,,,,,,0,0,13,,,,,.\resources\hammerheadshark.jpg,,,0,,,,,,,,,1,,,,,,,,,1601.201808979998,None,None,1601.201808979998,None,,,,,,,1595.2021681000042,1597.9524107000034,1595.2021681000042,1597.9524107000034,1597.6857992000005,None,0.1308571999979904,0.2475875999953132,0.3642543000023579,0.48092329999781214,0.6142245999944862,0.7308779000013601,0.8475558000063756,0.9641994999983581,1.0808497999969404,1.214186700002756,1.3308435999933863,1.447514500003308,1.5641265000012936,1.6808107999968342,1598.1853097999992,None,1598.1853097999992,None,1599.8852086000115,None,1599.8852086000115,None,left,1.0456851000053575,1599.8852086000115,None,1600.9684899999993,None,1600.9684899999993,None,right,0.21043209999334067,1600.9684899999993,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
